交易日期,策略名称,持有股票代码,涨跌幅,equity_curve,指数涨跌幅,benchmark
2007-05-10,Galileo_week_5,sh600070 sh600265 sh600559 sh600712 sh600791 ,0.032702168408792254,1.1981652718009028,0.006276207149958912,1.175209751264503
2007-05-11,Galileo_week_5,sh600070 sh600265 sh600559 sh600712 sh600791 ,0.01079215799736244,1.211096060721131,-0.005879968103186806,1.1682995554125135
2007-05-14,Galileo_week_5,sh600112 sh600203 sh600512 sh600666 sh600673 ,0.03579285166425428,1.254444642373685,0.008591236992283813,1.1783366937710422
2007-05-15,Galileo_week_5,sh600112 sh600203 sh600512 sh600666 sh600673 ,0.023338452325831094,1.2837214388551175,-0.03475238457377594,1.1373866838317193
2007-05-16,Galileo_week_5,sh600112 sh600203 sh600512 sh600666 sh600673 ,0.05525209892598548,1.3546497427881488,0.02653524346397984,1.1675675163998827
2007-05-17,Galileo_week_5,sh600112 sh600203 sh600512 sh600666 sh600673 ,0.027982518018337954,1.392556253624255,0.02116320612708722,1.1922769884167446
2007-05-18,Galileo_week_5,sh600112 sh600203 sh600512 sh600666 sh600673 ,0.027276598955566778,1.4305404520774303,-0.0005213571163922293,1.1916553863241228
2007-05-21,Galileo_week_5,sh600114 sh600218 sh600229 sh600522 sh600731 ,0.08545476171950539,1.5527869455398207,0.014512938784048135,1.208949807997526
2007-05-22,Galileo_week_5,sh600114 sh600218 sh600229 sh600522 sh600731 ,0.03243494998687679,1.60315151245868,0.010191990478775503,1.2212714129299542
2007-05-23,Galileo_week_5,sh600114 sh600218 sh600229 sh600522 sh600731 ,0.042181058905336855,1.6707741408398793,0.01768768295487133,1.242872874483707
2007-05-24,Galileo_week_5,sh600114 sh600218 sh600229 sh600522 sh600731 ,-0.018327606224000648,1.640152850297323,-0.004874395460719216,1.2368146205860726
2007-05-25,Galileo_week_5,sh600114 sh600218 sh600229 sh600522 sh600731 ,0.02466514656864205,1.6806074607448827,0.016710249378149022,1.2574821013306066
2007-05-28,Galileo_week_5,sh600373 sh600678 sh600696 sh600768 sh600969 ,0.009213736017260832,1.6960921342368251,0.0219133053133429,1.2850376905431282
2007-05-29,Galileo_week_5,sh600373 sh600678 sh600696 sh600768 sh600969 ,0.04610735015626388,1.7742944481673673,0.023501073029873032,1.3152374551547217
2007-05-30,Galileo_week_5,sh600373 sh600678 sh600696 sh600768 sh600969 ,-0.07374370588717283,1.6434514002244693,-0.06761285803051131,1.2263104918229344
2007-05-31,Galileo_week_5,sh600373 sh600678 sh600696 sh600768 sh600969 ,-0.0839488591933204,1.5054855300359602,0.010675524770613842,1.2394019998548538
2007-06-01,Galileo_week_5,sh600373 sh600678 sh600696 sh600768 sh600969 ,-0.10079325551564033,1.3537427423319464,-0.03156862994691889,1.2002757767659646
2007-06-04,Galileo_week_5,sh600235 sh600306 sh600433 sh600593 sh600633 ,-0.07594813821814006,1.2509285014255158,-0.07689901286820278,1.1079757543630466
2007-06-05,Galileo_week_5,sh600235 sh600306 sh600433 sh600593 sh600633 ,-0.02095628915613368,1.2247136820359936,0.03508542103929169,1.146849550206201
2007-06-06,Galileo_week_5,sh600235 sh600306 sh600433 sh600593 sh600633 ,0.003002742906260014,1.2283911823569267,0.01181688369930356,1.1604017379615863
2007-06-07,Galileo_week_5,sh600235 sh600306 sh600433 sh600593 sh600633 ,0.058452641053576615,1.3001938912126147,0.033913606230184135,1.1997551455716369
2007-06-08,Galileo_week_5,sh600235 sh600306 sh600433 sh600593 sh600633 ,0.00709538945940813,1.3094192732435115,0.0093548641611656,1.210978691985119
2007-06-11,Galileo_week_5,sh600057 sh600351 sh600539 sh600793 sh600810 ,-0.0069058068788618865,1.3003766766190321,0.02449014687834672,1.2406357380183828
2007-06-12,Galileo_week_5,sh600057 sh600351 sh600539 sh600793 sh600810 ,0.011873729940051758,1.3158169980975485,0.026514168866643262,1.2735301634781948
2007-06-13,Galileo_week_5,sh600057 sh600351 sh600539 sh600793 sh600810 ,0.07368901527197447,1.4127782569654823,0.020356234096692294,1.2994544416151557
2007-06-14,Galileo_week_5,sh600057 sh600351 sh600539 sh600793 sh600810 ,-0.014612973553140063,1.3921333656599943,-0.010307726302549391,1.2860600208883546
2007-06-15,Galileo_week_5,sh600057 sh600351 sh600539 sh600793 sh600810 ,-0.02581801049282373,1.3561912518179746,0.005780431913087414,1.2934940032752436
2007-06-18,Galileo_week_5,sh600180 sh600335 sh600351 sh600783 sh600807 ,0.025261698950092226,1.390450946940149,0.0312705823807502,1.3339423140636684
2007-06-19,Galileo_week_5,sh600180 sh600335 sh600351 sh600783 sh600807 ,0.015188089776911884,1.411569240752668,0.006015275915005613,1.3419663451374624
2007-06-20,Galileo_week_5,sh600180 sh600335 sh600351 sh600783 sh600807 ,0.010795567442090315,1.4268079316903937,-0.022431225017634504,1.3118643960835914
2007-06-21,Galileo_week_5,sh600180 sh600335 sh600351 sh600783 sh600807 ,0.018608967284816424,1.4533593538129368,0.009543967673657727,1.3243847874720358
2007-06-22,Galileo_week_5,sh600180 sh600335 sh600351 sh600783 sh600807 ,-0.07815433757442869,1.339773016258087,-0.03474869439255901,1.2783641452340158
2007-06-25,Galileo_week_5,sh600099 sh600265 sh600311 sh600512 sh600882 ,-0.09547734747034153,1.211855042453426,-0.042908306449821354,1.2235117047358506
2007-06-26,Galileo_week_5,sh600099 sh600265 sh600311 sh600512 sh600882 ,0.015101229702953134,1.2301555438161973,0.01305450034686495,1.2394840387097181
2007-06-27,Galileo_week_5,sh600099 sh600265 sh600311 sh600512 sh600882 ,0.042458327357050685,1.282385890595636,0.028580447582995827,1.2749090473080211
2007-06-28,Galileo_week_5,sh600099 sh600265 sh600311 sh600512 sh600882 ,-0.03782971463146567,1.233873598306985,-0.045034253356036946,1.217494470265648
2007-06-29,Galileo_week_5,sh600099 sh600265 sh600311 sh600512 sh600882 ,-0.021756186322925863,1.2070292144032793,-0.024475705710997997,1.1876954339066585
2007-07-02,Galileo_week_5,sh600141 sh600306 sh600684 sh600883 sh600986 ,0.030808437726286053,1.2442158987890306,-0.0017055960553442606,1.185669705259637
2007-07-03,Galileo_week_5,sh600141 sh600306 sh600684 sh600883 sh600986 ,0.040970396657578734,1.295191917690083,0.019844797027937622,1.209199079902689
2007-07-04,Galileo_week_5,sh600141 sh600306 sh600684 sh600883 sh600986 ,-0.018338274755300588,1.2714403324426375,-0.023132745164042845,1.181226985734705
2007-07-05,Galileo_week_5,sh600141 sh600306 sh600684 sh600883 sh600986 ,-0.030114365100062934,1.2331517140685146,-0.05506493784024913,1.1161827951899987
2007-07-06,Galileo_week_5,sh600141 sh600306 sh600684 sh600883 sh600986 ,0.044537022762689116,1.2880726200278332,0.04886019268171338,1.1707197016309956
2007-07-09,Galileo_week_5,sh600446 sh600493 sh600647 sh600783 sh600975 ,0.028048546963949317,1.324201185403661,0.029922270017357144,1.205750292657838
2007-07-10,Galileo_week_5,sh600446 sh600493 sh600647 sh600783 sh600975 ,-0.0005825214741600471,1.3234298097770552,-0.011954047052050387,1.1913366969263828
2007-07-11,Galileo_week_5,sh600446 sh600493 sh600647 sh600783 sh600975 ,0.001608373190600254,1.3255583788027419,0.0037742145660846216,1.1958330572410334
2007-07-12,Galileo_week_5,sh600446 sh600493 sh600647 sh600783 sh600975 ,-5.248360114717965e-05,1.3254888087254915,0.007137447986342638,1.2043682534874405
2007-07-13,Galileo_week_5,sh600446 sh600493 sh600647 sh600783 sh600975 ,-0.01074715235142909,1.3112435785580043,0.0008383723001792465,1.2053779624703795
2007-07-16,Galileo_week_5,sh600297 sh600354 sh600576 sh600617 sh600783 ,-0.04904727189417135,1.2469306582409836,-0.031975435326638935,1.166835477387252
2007-07-17,Galileo_week_5,sh600297 sh600354 sh600576 sh600617 sh600783 ,0.04160867394110723,1.298813789426903,0.024791980464957897,1.1957636397484566
2007-07-18,Galileo_week_5,sh600297 sh600354 sh600576 sh600617 sh600783 ,0.016450237689482172,1.3201795849773525,0.00472866887443435,1.2014180100529155
2007-07-19,Galileo_week_5,sh600297 sh600354 sh600576 sh600617 sh600783 ,0.03801845645309232,1.3703707750390755,-0.000149701778299538,1.2012381556403295
2007-07-20,Galileo_week_5,sh600297 sh600354 sh600576 sh600617 sh600783 ,0.06504104718406678,1.459501125278058,0.04330969267139473,1.2532634109862653
2007-07-23,Galileo_week_5,sh600397 sh600543 sh600562 sh600647 sh600980 ,0.056603406829078606,1.54211386123967,0.04653715620814336,1.3115867261132836
2007-07-24,Galileo_week_5,sh600397 sh600543 sh600562 sh600647 sh600980 ,0.0017757591607807655,1.5448522840557335,0.00111385900421479,1.3130476487979734
2007-07-25,Galileo_week_5,sh600397 sh600543 sh600562 sh600647 sh600980 ,0.030225510380032183,1.5915462328030765,0.0226152570680187,1.342742558918097
2007-07-26,Galileo_week_5,sh600397 sh600543 sh600562 sh600647 sh600980 ,0.024506355657402334,1.6305492308293474,0.011216178744483551,1.3578029994667475
2007-07-27,Galileo_week_5,sh600397 sh600543 sh600562 sh600647 sh600980 ,0.04588532182122118,1.7053675070312968,0.0009179236798748658,1.3590493589925632
2007-07-30,Galileo_week_5,sh600545 sh600731 sh600833 sh600967 sh600969 ,0.027513420193597593,1.7522879998367569,0.02395092799398202,1.3915998523300614
2007-07-31,Galileo_week_5,sh600545 sh600731 sh600833 sh600967 sh600969 ,0.005781146120962255,1.762418232809822,0.011396050155318305,1.4074585940433484
2007-08-01,Galileo_week_5,sh600545 sh600731 sh600833 sh600967 sh600969 ,-0.02680204937623243,1.7151818123124807,-0.03812974155711413,1.3537925616001363
2007-08-02,Galileo_week_5,sh600545 sh600731 sh600833 sh600967 sh600969 ,0.0457250226856587,1.7936085395904982,0.03396123510656146,1.3997690290701525
2007-08-03,Galileo_week_5,sh600545 sh600731 sh600833 sh600967 sh600969 ,0.006625988756316481,1.805492969607058,0.03656065227143124,1.4509454978023053
2007-08-06,Galileo_week_5,sh600235 sh600422 sh600530 sh600746 sh600833 ,0.03129444179210883,1.8619948642504878,0.022964609275440306,1.4842658942392946
2007-08-07,Galileo_week_5,sh600235 sh600422 sh600530 sh600746 sh600833 ,0.00029665383293520087,1.8625472321638734,0.004372892741891121,1.49075642979525
2007-08-08,Galileo_week_5,sh600235 sh600422 sh600530 sh600746 sh600833 ,-0.013326086431222794,1.8377267667658228,-0.01195034447725185,1.4729413769275186
2007-08-09,Galileo_week_5,sh600235 sh600422 sh600530 sh600746 sh600833 ,0.03799642398346337,1.9075538121616162,0.02339286517612127,1.5073976959703144
2007-08-10,Galileo_week_5,sh600235 sh600422 sh600530 sh600746 sh600833 ,-0.013179788455022878,1.8824126564507537,-0.01059387225812114,1.4914285173370188
2007-08-13,Galileo_week_5,sh600081 sh600265 sh600335 sh600796 sh600980 ,-0.0010522212993773206,1.8804319417594189,-0.0011614917870472752,1.4896962353631638
2007-08-14,Galileo_week_5,sh600081 sh600265 sh600335 sh600796 sh600980 ,0.02842708277405004,1.9338871362187815,0.015754502572444595,1.5131656585353537
2007-08-15,Galileo_week_5,sh600081 sh600265 sh600335 sh600796 sh600980 ,-0.009007903571677911,1.9164668673772143,0.0006631119971141075,1.5141690568371495
2007-08-16,Galileo_week_5,sh600081 sh600265 sh600335 sh600796 sh600980 ,0.04631262537379355,2.0052234794473427,-0.016006251628028267,1.48993288590604
2007-08-17,Galileo_week_5,sh600081 sh600265 sh600335 sh600796 sh600980 ,-0.0024871951281909555,2.0002360973783273,-0.020195089306513814,1.4598435582144556
2007-08-20,Galileo_week_5,sh600163 sh600218 sh600397 sh600559 sh600883 ,0.016064041214740588,2.0323679724858246,0.055948454365859934,1.5415195489125115
2007-08-21,Galileo_week_5,sh600163 sh600218 sh600397 sh600559 sh600883 ,0.014116682012152992,2.0610582648850913,0.01786536701989383,1.5690593614221746
2007-08-22,Galileo_week_5,sh600163 sh600218 sh600397 sh600559 sh600883 ,0.016103705751806086,2.094248940720129,0.015882687709518395,1.5939802412573394
2007-08-23,Galileo_week_5,sh600163 sh600218 sh600397 sh600559 sh600883 ,0.0004655665529305075,2.0952239529804384,0.016675607568952255,1.6205608302332106
2007-08-24,Galileo_week_5,sh600163 sh600218 sh600397 sh600559 sh600883 ,-0.012575839457214633,2.0688747529208458,0.015897802345436807,1.6463241860010152
2007-08-27,Galileo_week_5,sh600756 sh600793 sh600850 sh600873 sh600885 ,-0.0006814371864605206,2.067464944730076,0.004900739423257416,1.6543923918428125
2007-08-28,Galileo_week_5,sh600756 sh600793 sh600850 sh600873 sh600885 ,-0.01934404019834468,2.027471819730549,0.0016440498555259087,1.6571122954156048
2007-08-29,Galileo_week_5,sh600756 sh600793 sh600850 sh600873 sh600885 ,-0.023771163332288348,1.9792764559521223,-0.015223438954866775,1.6318853475449862
2007-08-30,Galileo_week_5,sh600756 sh600793 sh600850 sh600873 sh600885 ,0.05613017364001904,2.0903735871063165,0.013420807375353228,1.6537865664530487
2007-08-31,Galileo_week_5,sh600756 sh600793 sh600850 sh600873 sh600885 ,0.0026195491168297114,2.095849423390265,0.010604381032696786,1.6713239493504721
2007-09-03,Galileo_week_5,sh600057 sh600222 sh600232 sh600678 sh600689 ,0.01968689015057712,2.1371101807606996,0.02310069645692403,1.7099326965856048
2007-09-04,Galileo_week_5,sh600057 sh600222 sh600232 sh600678 sh600689 ,0.021984122099449444,2.1840926719145193,-0.010857751279254924,1.6913666726618126
2007-09-05,Galileo_week_5,sh600057 sh600222 sh600232 sh600678 sh600689 ,-0.0017128332563693949,2.1803516853510714,0.0005447425811471174,1.6922880321087446
2007-09-06,Galileo_week_5,sh600057 sh600222 sh600232 sh600678 sh600689 ,0.005942085036860112,2.1933075204756887,0.0090970959772525,1.7076829387579935
2007-09-07,Galileo_week_5,sh600057 sh600222 sh600232 sh600678 sh600689 ,-0.028694632825355892,2.130371366502547,-0.02166465879779156,1.6706865705549916
2007-09-10,Galileo_week_5,sh600097 sh600145 sh600243 sh600340 sh600452 ,0.02471497257791966,2.183023436406443,0.015568133958098418,1.6966960428873878
2007-09-11,Galileo_week_5,sh600097 sh600145 sh600243 sh600340 sh600452 ,-0.028993049458172826,2.1197309299463605,-0.04707451062072965,1.6168249069963356
2007-09-12,Galileo_week_5,sh600097 sh600145 sh600243 sh600340 sh600452 ,0.019823050959657307,2.161750464191449,0.015372485651110601,1.641679524679495
2007-09-13,Galileo_week_5,sh600097 sh600145 sh600243 sh600340 sh600452 ,0.024774433617946068,2.215306607565124,0.02827483345698334,1.6880977398295474
2007-09-14,Galileo_week_5,sh600097 sh600145 sh600243 sh600340 sh600452 ,0.002846952601460062,2.2216134804745633,0.008843040241347078,1.703025656074187
2007-09-17,Galileo_week_5,sh600335 sh600340 sh600354 sh600510 sh600661 ,0.05055480595468853,2.333926718886275,0.0188298550380932,1.7350933823042174
2007-09-18,Galileo_week_5,sh600335 sh600340 sh600354 sh600510 sh600661 ,0.030236515564373345,2.4044965304479864,-0.004013522679949255,1.7281295456625096
2007-09-19,Galileo_week_5,sh600335 sh600340 sh600354 sh600510 sh600661 ,-0.01954774859063635,2.3574940367837316,-0.01051153584913922,1.7099642499913215
2007-09-20,Galileo_week_5,sh600335 sh600340 sh600354 sh600510 sh600661 ,0.008026069992022933,2.3764154489287344,0.013959444722259517,1.7338344014161153
2007-09-21,Galileo_week_5,sh600335 sh600340 sh600354 sh600510 sh600661 ,-0.029670508339071144,2.305905994534197,-0.004880871787032337,1.7253717780028572
2007-09-24,Galileo_week_5,sh600119 sh600422 sh600444 sh600566 sh600882 ,-0.004040519751920546,2.2965889358172094,0.00837585267277463,1.7398232378211724
2007-09-25,Galileo_week_5,sh600119 sh600422 sh600444 sh600566 sh600882 ,-0.003039252642268231,2.289609021825823,-0.010751011081085893,1.7211183789122262
2007-09-26,Galileo_week_5,sh600119 sh600422 sh600444 sh600566 sh600882 ,-0.019919382899524107,2.2440014230298697,-0.01715976548320497,1.6915843911612585
2007-09-27,Galileo_week_5,sh600119 sh600422 sh600444 sh600566 sh600882 ,0.010789183207595698,2.268212365501044,0.012430470320946352,1.7126115807309645
2007-09-28,Galileo_week_5,sh600119 sh600422 sh600444 sh600566 sh600882 ,0.022516477368361265,2.3192845178954857,0.02821657952045653,1.7609356215863146
2007-10-08,Galileo_week_5,sh600265 sh600335 sh600373 sh600532 sh600712 ,-0.020616287297891334,2.271469481949001,0.012960484230783775,1.7837581999413095
2007-10-09,Galileo_week_5,sh600265 sh600335 sh600373 sh600532 sh600712 ,0.012124699624579627,2.299010367124032,0.00403138786585866,1.7909492211041786
2007-10-10,Galileo_week_5,sh600265 sh600335 sh600373 sh600532 sh600712 ,0.00037355545859130146,2.2998691749960294,0.0017318747764683007,1.7940509208861446
2007-10-11,Galileo_week_5,sh600265 sh600335 sh600373 sh600532 sh600712 ,-0.03349080032322149,2.2228447156867053,0.013071251688428598,1.8175014120149044
2007-10-12,Galileo_week_5,sh600265 sh600335 sh600373 sh600532 sh600712 ,0.012419943692450808,2.250452321892596,-0.0039686948792376775,1.8102883034680337
2007-10-15,Galileo_week_5,sh600265 sh600356 sh600687 sh600778 sh600796 ,0.0004140777666130635,2.251384184163914,0.014681326496107872,1.8368657371033332
2007-10-16,Galileo_week_5,sh600265 sh600356 sh600687 sh600778 sh600796 ,0.018501215248145852,2.293037527561402,0.00957665186508505,1.8544567607904747
2007-10-17,Galileo_week_5,sh600265 sh600356 sh600687 sh600778 sh600796 ,-0.004275229291470395,2.283234266357131,-0.009031511604165265,1.8377082130359728
2007-10-18,Galileo_week_5,sh600265 sh600356 sh600687 sh600778 sh600796 ,-0.017098890491999308,2.2441934936691097,-0.035777078768981396,1.7719603815437808
2007-10-19,Galileo_week_5,sh600265 sh600356 sh600687 sh600778 sh600796 ,0.01628122860363579,2.2807317209703286,-0.00030093932244124044,1.7714271289871664
2007-10-22,Galileo_week_5,sh600470 sh600506 sh600551 sh600693 sh600860 ,-0.043432254974524964,2.181674399336658,-0.02518320074954672,1.7268169239846893
2007-10-23,Galileo_week_5,sh600470 sh600506 sh600551 sh600693 sh600860 ,-0.011593524449103665,2.156381103847965,0.012317548257891886,1.7480870747784152
2007-10-24,Galileo_week_5,sh600470 sh600506 sh600551 sh600693 sh600860 ,-0.007007424374240845,2.1412704263407085,0.008649678976334396,1.7632074667979278
2007-10-25,Galileo_week_5,sh600470 sh600506 sh600551 sh600693 sh600860 ,-0.06549880775438777,2.0010197663356624,-0.04549383411983876,1.6829923987845619
2007-10-26,Galileo_week_5,sh600470 sh600506 sh600551 sh600693 sh600860 ,-0.004254768931065911,1.9925058896034087,0.011440270426844812,1.7022462869529815
2007-10-29,Galileo_week_5,sh600097 sh600306 sh600403 sh600576 sh600634 ,-0.016419528143194362,1.959789883073585,0.021048007251413647,1.7380751791444597
2007-10-30,Galileo_week_5,sh600097 sh600306 sh600403 sh600576 sh600634 ,0.04524510885784605,2.0484607896717546,0.015923069661387457,1.7657506712987054
2007-10-31,Galileo_week_5,sh600097 sh600306 sh600403 sh600576 sh600634 ,0.05488770493441897,2.1608961010649845,0.016524096374777253,1.794928105565073
2007-11-01,Galileo_week_5,sh600097 sh600306 sh600403 sh600576 sh600634 ,-0.027962813521264285,2.1004713663520773,-0.014645234102247717,1.7686409632623685
2007-11-02,Galileo_week_5,sh600097 sh600306 sh600403 sh600576 sh600634 ,-0.034900268682813484,2.0271643513058333,-0.02360295652453137,1.7268958074989815
2007-11-05,Galileo_week_5,sh600211 sh600346 sh600372 sh600448 sh600562 ,0.06421343594776219,2.1573355395339973,-0.02057764305408616,1.6913603619806696
2007-11-06,Galileo_week_5,sh600211 sh600346 sh600372 sh600448 sh600562 ,0.03720319487010526,2.237595314011484,-0.007977150575246617,1.6778681256961463
2007-11-07,Galileo_week_5,sh600211 sh600346 sh600372 sh600448 sh600562 ,-0.00024308020536956132,2.23705139888302,0.006220910005547697,1.688305992307279
2007-11-08,Galileo_week_5,sh600211 sh600346 sh600372 sh600448 sh600562 ,0.0072099372160683295,2.2531803990180843,-0.04802425134984101,1.6072263609772715
2007-11-09,Galileo_week_5,sh600211 sh600346 sh600372 sh600448 sh600562 ,-0.018364304770848383,2.2118023074668143,-0.010434519707794077,1.590455725838768
2007-11-12,Galileo_week_5,sh600051 sh600243 sh600539 sh600577 sh600712 ,0.010488983939244356,2.235001866346617,-0.012353884123066705,1.5708074200988877
2007-11-13,Galileo_week_5,sh600051 sh600243 sh600539 sh600577 sh600712 ,0.01675716890144141,2.272454170116024,-0.007836086978355916,1.558498436528746
2007-11-14,Galileo_week_5,sh600051 sh600243 sh600539 sh600577 sh600712 ,0.030923803377057357,2.342727096056066,0.04183842048574293,1.6237035494426086
2007-11-15,Galileo_week_5,sh600051 sh600243 sh600539 sh600577 sh600712 ,-0.014987738749954405,2.3076149143779388,-0.0125886872824722,1.6032632532192355
2007-11-16,Galileo_week_5,sh600051 sh600243 sh600539 sh600577 sh600712 ,0.0067772002215904514,2.3232540826870065,-0.01445550283304231,1.580087276720212
2007-11-19,Galileo_week_5,sh600057 sh600114 sh600633 sh600712 sh600756 ,0.03520559227767217,2.4050456186795226,-0.0026439494694128207,1.5759096058033017
2007-11-20,Galileo_week_5,sh600057 sh600114 sh600633 sh600712 sh600756 ,0.01782621997394651,2.44791849092548,0.015008749764737539,1.5995620387286498
2007-11-21,Galileo_week_5,sh600057 sh600114 sh600633 sh600712 sh600756 ,-0.005470108116213734,2.4345281121204385,-0.014155577210625436,1.576919314786241
2007-11-22,Galileo_week_5,sh600057 sh600114 sh600633 sh600712 sh600756 ,-0.03650621908525109,2.345652695490167,-0.045021430200775536,1.5059241519233375
2007-11-23,Galileo_week_5,sh600057 sh600114 sh600633 sh600712 sh600756 ,0.016245746029423636,2.3837595734543333,0.01750401247113742,1.5322838670591907
2007-11-26,Galileo_week_5,sh600229 sh600346 sh600379 sh600493 sh600796 ,-0.009114485545091977,2.3620328312791092,-0.011548219169055352,1.5145887171331835
2007-11-27,Galileo_week_5,sh600229 sh600346 sh600379 sh600493 sh600796 ,0.01602312407184514,2.399879976396466,-0.018526774553757508,1.4865282734291922
2007-11-28,Galileo_week_5,sh600229 sh600346 sh600379 sh600493 sh600796 ,0.028498731558566748,2.4682735116165686,-0.0132451736837077,1.4668389482618804
2007-11-29,Galileo_week_5,sh600229 sh600346 sh600379 sh600493 sh600796 ,0.03737848948659517,2.5605338471205696,0.041585372411938604,1.527837992193687
2007-11-30,Galileo_week_5,sh600229 sh600346 sh600379 sh600493 sh600796 ,0.020111820033754224,2.6120308430441948,-0.02161472262895825,1.4948141977704361
2007-12-03,Galileo_week_5,sh600057 sh600114 sh600119 sh600842 sh600992 ,0.004152187519276929,2.622876484910649,0.007442885458510018,1.505939928626196
2007-12-04,Galileo_week_5,sh600057 sh600114 sh600119 sh600842 sh600992 ,0.007866577824333865,2.643509546902814,0.01184661834989642,1.5237802242185008
2007-12-05,Galileo_week_5,sh600057 sh600114 sh600119 sh600842 sh600992 ,0.015341573288937704,2.68406514235663,0.028315190269215806,1.5669263511957159
2007-12-06,Galileo_week_5,sh600057 sh600114 sh600119 sh600842 sh600992 ,-0.004708898694673724,2.6714261515113678,0.001029007541356819,1.568538730227847
2007-12-07,Galileo_week_5,sh600057 sh600114 sh600119 sh600842 sh600992 ,0.021136475242174102,2.7278906842240844,0.014139841402035058,1.5907176191062182
2007-12-10,Galileo_week_5,sh600319 sh600513 sh600661 sh600727 sh600783 ,0.031118772739124223,2.8127792944836276,0.018290735616451892,1.6198130145177219
2007-12-11,Galileo_week_5,sh600319 sh600513 sh600661 sh600727 sh600783 ,0.01454291706671551,2.8536853104902775,0.0012544900614777088,1.6218450538458866
2007-12-12,Galileo_week_5,sh600319 sh600513 sh600661 sh600727 sh600783 ,0.021152010985484804,2.9140464935268846,-0.01218093385214003,1.6020894665265695
2007-12-13,Galileo_week_5,sh600319 sh600513 sh600661 sh600727 sh600783 ,-0.028579366318704502,2.8307648913186436,-0.03802938123721045,1.5411629954279114
2007-12-14,Galileo_week_5,sh600319 sh600513 sh600661 sh600727 sh600783 ,0.01586309162729793,2.875669574164969,0.019112257641831887,1.5706180996645869
2007-12-17,Galileo_week_5,sh600165 sh600172 sh600634 sh600807 sh600836 ,-0.004318253490814716,2.8632517039879017,-0.024180084979859906,1.5326404205437911
2007-12-18,Galileo_week_5,sh600165 sh600172 sh600634 sh600807 sh600836 ,-0.001727301308369622,2.8583060055734117,-0.005636888058979439,1.5240010980585186
2007-12-19,Galileo_week_5,sh600165 sh600172 sh600634 sh600807 sh600836 ,0.018977692559086545,2.9125500581869748,0.024095687083196093,1.560722951631784
2007-12-20,Galileo_week_5,sh600165 sh600172 sh600634 sh600807 sh600836 ,0.0039142682931039285,2.923950560531814,0.018377410139720718,1.5894049974283968
2007-12-21,Galileo_week_5,sh600165 sh600172 sh600634 sh600807 sh600836 ,0.016814792687464886,2.973116183035553,0.012836521949737945,1.6098074295649096
2007-12-24,Galileo_week_5,sh600172 sh600180 sh600250 sh600319 sh600898 ,0.015436666813603006,3.019011186951204,0.02063565177337634,1.6430268551036051
2007-12-25,Galileo_week_5,sh600172 sh600180 sh600250 sh600319 sh600898 ,0.023766020585828995,3.0907610689691345,0.0018589895009344382,1.646081224776996
2007-12-26,Galileo_week_5,sh600172 sh600180 sh600250 sh600319 sh600898 ,0.023122600628112666,3.1622275028038263,0.009243196512811247,1.6612962770136588
2007-12-27,Galileo_week_5,sh600172 sh600180 sh600250 sh600319 sh600898 ,-0.007107539126362639,3.139751847101188,0.019468075205649304,1.693638517873426
2007-12-28,Galileo_week_5,sh600172 sh600180 sh600250 sh600319 sh600898 ,-0.01423365662101983,3.095061697434337,-0.005451296965270691,1.684405991360677
